# Input data: Maddison_CRU_dataset.csv
iteration,approach,approach_name,year,k_value
43,approach1,1: Precomputed k Combined,1995,0.043224291714531904
44,approach1,1: Precomputed k Combined,1995,0.037889311784898155
45,approach1,1: Precomputed k Combined,1995,0.044751946885421987
46,approach1,1: Precomputed k Combined,1995,0.03020535142981783
47,approach1,1: Precomputed k Combined,1995,0.037112914625818776
48,approach1,1: Precomputed k Combined,1995,0.04132373033798111
49,approach1,1: Precomputed k Combined,1995,0.04022592797266575
0,approach1,1: Precomputed k Combined,1996,0.03530060415784131
1,approach1,1: Precomputed k Combined,1996,0.03967704855347439
2,approach1,1: Precomputed k Combined,1996,0.035209021281979454
3,approach1,1: Precomputed k Combined,1996,0.02674270512726976
4,approach1,1: Precomputed k Combined,1996,0.03343971448644569
5,approach1,1: Precomputed k Combined,1996,0.03749775725060417
6,approach1,1: Precomputed k Combined,1996,0.030963150360823834
7,approach1,1: Precomputed k Combined,1996,0.029785677583098108
8,approach1,1: Precomputed k Combined,1996,0.04077416460520974
9,approach1,1: Precomputed k Combined,1996,0.031172990601837813
10,approach1,1: Precomputed k Combined,1996,0.0325615437247076
11,approach1,1: Precomputed k Combined,1996,0.029755913562104455
12,approach1,1: Precomputed k Combined,1996,0.03084433955865178
13,approach1,1: Precomputed k Combined,1996,0.03518730682864269
14,approach1,1: Precomputed k Combined,1996,0.02453477735019125
15,approach1,1: Precomputed k Combined,1996,0.03808672629404252
16,approach1,1: Precomputed k Combined,1996,0.034452240734724145
17,approach1,1: Precomputed k Combined,1996,0.028343851381663555
18,approach1,1: Precomputed k Combined,1996,0.03630378335998878
19,approach1,1: Precomputed k Combined,1996,0.03309537116666846
20,approach1,1: Precomputed k Combined,1996,0.04476049827409338
21,approach1,1: Precomputed k Combined,1996,0.031112577355009125
22,approach1,1: Precomputed k Combined,1996,0.03514497405157291
23,approach1,1: Precomputed k Combined,1996,0.03845303171031544
24,approach1,1: Precomputed k Combined,1996,0.04073216661366561
25,approach1,1: Precomputed k Combined,1996,0.033648003232737665
26,approach1,1: Precomputed k Combined,1996,0.041806786459743256
27,approach1,1: Precomputed k Combined,1996,0.03725589798630488
28,approach1,1: Precomputed k Combined,1996,0.04184146299516159
29,approach1,1: Precomputed k Combined,1996,0.0359044107758808
30,approach1,1: Precomputed k Combined,1996,0.03716398332663974
31,approach1,1: Precomputed k Combined,1996,0.03894140548787498
32,approach1,1: Precomputed k Combined,1996,0.038401779198911516
33,approach1,1: Precomputed k Combined,1996,0.03356865221069905
34,approach1,1: Precomputed k Combined,1996,0.0316457463406082
35,approach1,1: Precomputed k Combined,1996,0.021371298419826556
36,approach1,1: Precomputed k Combined,1996,0.05162224890159193
37,approach1,1: Precomputed k Combined,1996,0.03481805681098609
38,approach1,1: Precomputed k Combined,1996,0.036906206474300395
39,approach1,1: Precomputed k Combined,1996,0.03273247699862678
40,approach1,1: Precomputed k Combined,1996,0.03431008763803898
41,approach1,1: Precomputed k Combined,1996,0.039839902498279116
42,approach1,1: Precomputed k Combined,1996,0.034779121332194116
43,approach1,1: Precomputed k Combined,1996,0.03634719892487934
44,approach1,1: Precomputed k Combined,1996,0.03569594814700977
45,approach1,1: Precomputed k Combined,1996,0.03981328145578007
46,approach1,1: Precomputed k Combined,1996,0.02717697300679896
47,approach1,1: Precomputed k Combined,1996,0.037424375020122407
48,approach1,1: Precomputed k Combined,1996,0.04318551939134647
49,approach1,1: Precomputed k Combined,1996,0.035692044806224975
0,approach1,1: Precomputed k Combined,1997,0.036295270843920924
1,approach1,1: Precomputed k Combined,1997,0.04220508842220659
2,approach1,1: Precomputed k Combined,1997,0.03626456042668327
3,approach1,1: Precomputed k Combined,1997,0.0400465280719354
4,approach1,1: Precomputed k Combined,1997,0.046061401213536066
5,approach1,1: Precomputed k Combined,1997,0.04231999782233519
6,approach1,1: Precomputed k Combined,1997,0.03742998413854515
7,approach1,1: Precomputed k Combined,1997,0.028997601896690695
8,approach1,1: Precomputed k Combined,1997,0.04422245800737749
9,approach1,1: Precomputed k Combined,1997,0.052258729893793855
10,approach1,1: Precomputed k Combined,1997,0.038403224865382266
11,approach1,1: Precomputed k Combined,1997,0.036238950966941734
12,approach1,1: Precomputed k Combined,1997,0.040838409740207096
13,approach1,1: Precomputed k Combined,1997,0.0597388415332893
14,approach1,1: Precomputed k Combined,1997,0.030224559142711587
15,approach1,1: Precomputed k Combined,1997,0.035745076220336715
16,approach1,1: Precomputed k Combined,1997,0.04397883481473324
17,approach1,1: Precomputed k Combined,1997,0.028182921079067055
18,approach1,1: Precomputed k Combined,1997,0.04897562380906706
19,approach1,1: Precomputed k Combined,1997,0.0410482992310862
20,approach1,1: Precomputed k Combined,1997,0.04596697236014004
21,approach1,1: Precomputed k Combined,1997,0.04809582846032288
22,approach1,1: Precomputed k Combined,1997,0.025064856607548848
23,approach1,1: Precomputed k Combined,1997,0.03669599997610075
24,approach1,1: Precomputed k Combined,1997,0.057635717967352534
25,approach1,1: Precomputed k Combined,1997,0.03301848912627577
26,approach1,1: Precomputed k Combined,1997,0.041694207656722784
27,approach1,1: Precomputed k Combined,1997,0.036452186296118086
28,approach1,1: Precomputed k Combined,1997,0.04758620773075366
29,approach1,1: Precomputed k Combined,1997,0.043281140607653486
30,approach1,1: Precomputed k Combined,1997,0.05543888252465363
31,approach1,1: Precomputed k Combined,1997,0.04628874534212981
32,approach1,1: Precomputed k Combined,1997,0.03864807980945808
33,approach1,1: Precomputed k Combined,1997,0.03806094295567859
34,approach1,1: Precomputed k Combined,1997,0.03397837012963778
35,approach1,1: Precomputed k Combined,1997,0.033911796610212555
36,approach1,1: Precomputed k Combined,1997,0.04812649288925741
37,approach1,1: Precomputed k Combined,1997,0.03960782615259887
38,approach1,1: Precomputed k Combined,1997,0.05200497186648107
39,approach1,1: Precomputed k Combined,1997,0.05999536082644077
40,approach1,1: Precomputed k Combined,1997,0.0341807542814889
41,approach1,1: Precomputed k Combined,1997,0.04288493237504217
42,approach1,1: Precomputed k Combined,1997,0.03632369832474506
43,approach1,1: Precomputed k Combined,1997,0.037981314167851686
44,approach1,1: Precomputed k Combined,1997,0.0353766589803412
45,approach1,1: Precomputed k Combined,1997,0.05037203760790356
46,approach1,1: Precomputed k Combined,1997,0.034591409749671335
47,approach1,1: Precomputed k Combined,1997,0.05029276274935921
48,approach1,1: Precomputed k Combined,1997,0.04625786165325815
49,approach1,1: Precomputed k Combined,1997,0.033714336868697375
0,approach1,1: Precomputed k Combined,1998,0.027329411864669976
1,approach1,1: Precomputed k Combined,1998,0.023673026244888432
2,approach1,1: Precomputed k Combined,1998,0.022326290438933683
3,approach1,1: Precomputed k Combined,1998,0.022070034019350492
4,approach1,1: Precomputed k Combined,1998,0.032569153636144356
5,approach1,1: Precomputed k Combined,1998,0.029767066778529992
6,approach1,1: Precomputed k Combined,1998,0.02555321081230436
7,approach1,1: Precomputed k Combined,1998,0.02218939924255602
8,approach1,1: Precomputed k Combined,1998,0.024126826067898715
9,approach1,1: Precomputed k Combined,1998,0.021423437441848506
10,approach1,1: Precomputed k Combined,1998,0.02587337557176827
11,approach1,1: Precomputed k Combined,1998,0.02278900359489673
12,approach1,1: Precomputed k Combined,1998,0.016873889135612503
13,approach1,1: Precomputed k Combined,1998,0.022997348411583643
14,approach1,1: Precomputed k Combined,1998,0.016607695716807962
15,approach1,1: Precomputed k Combined,1998,0.025315655346797018
16,approach1,1: Precomputed k Combined,1998,0.02249305663268268
17,approach1,1: Precomputed k Combined,1998,0.020610805144899432
18,approach1,1: Precomputed k Combined,1998,0.025587316894503165
19,approach1,1: Precomputed k Combined,1998,0.021721069700688794
20,approach1,1: Precomputed k Combined,1998,0.02659601859146202
21,approach1,1: Precomputed k Combined,1998,0.025602441654272924
22,approach1,1: Precomputed k Combined,1998,0.019621921843818453
23,approach1,1: Precomputed k Combined,1998,0.025362739827606035
24,approach1,1: Precomputed k Combined,1998,0.01847172212337314
25,approach1,1: Precomputed k Combined,1998,0.024934828707817065
26,approach1,1: Precomputed k Combined,1998,0.020886943869464197
27,approach1,1: Precomputed k Combined,1998,0.029340956014446945
28,approach1,1: Precomputed k Combined,1998,0.02732765365057809
29,approach1,1: Precomputed k Combined,1998,0.018899069913100388
30,approach1,1: Precomputed k Combined,1998,0.024106862884022657
31,approach1,1: Precomputed k Combined,1998,0.029167487084837677
32,approach1,1: Precomputed k Combined,1998,0.02644320520602698
33,approach1,1: Precomputed k Combined,1998,0.022471248508291974
34,approach1,1: Precomputed k Combined,1998,0.02186867997798461
35,approach1,1: Precomputed k Combined,1998,0.023179245544652553
36,approach1,1: Precomputed k Combined,1998,0.02873187533129285
37,approach1,1: Precomputed k Combined,1998,0.016876724961247303
38,approach1,1: Precomputed k Combined,1998,0.031638217719581564
39,approach1,1: Precomputed k Combined,1998,0.0348893683332883
40,approach1,1: Precomputed k Combined,1998,0.02120844730844738
41,approach1,1: Precomputed k Combined,1998,0.026709518757744775
42,approach1,1: Precomputed k Combined,1998,0.014904938827701792
43,approach1,1: Precomputed k Combined,1998,0.02468346407690461
44,approach1,1: Precomputed k Combined,1998,0.024630972067253
45,approach1,1: Precomputed k Combined,1998,0.03201295853375367
46,approach1,1: Precomputed k Combined,1998,0.02607863395582667
47,approach1,1: Precomputed k Combined,1998,0.028918926400750986
48,approach1,1: Precomputed k Combined,1998,0.026031400030208686
49,approach1,1: Precomputed k Combined,1998,0.022864782024148562
0,approach1,1: Precomputed k Combined,1999,0.023617322291197975
1,approach1,1: Precomputed k Combined,1999,0.023935216754056094
2,approach1,1: Precomputed k Combined,1999,0.01893290228266045
3,approach1,1: Precomputed k Combined,1999,0.020188656547740352
4,approach1,1: Precomputed k Combined,1999,0.023746861279927815
5,approach1,1: Precomputed k Combined,1999,0.020798805563135493
6,approach1,1: Precomputed k Combined,1999,0.02014839154070445
7,approach1,1: Precomputed k Combined,1999,0.015017407340506023
8,approach1,1: Precomputed k Combined,1999,0.021370515277121933
9,approach1,1: Precomputed k Combined,1999,0.018886968720630934
10,approach1,1: Precomputed k Combined,1999,0.014135112936714224
11,approach1,1: Precomputed k Combined,1999,0.019117606882038247
12,approach1,1: Precomputed k Combined,1999,0.024455098313957917
13,approach1,1: Precomputed k Combined,1999,0.018769662750072823
14,approach1,1: Precomputed k Combined,1999,0.02489891531487149
15,approach1,1: Precomputed k Combined,1999,0.01980877663652198
16,approach1,1: Precomputed k Combined,1999,0.02144758742872754
17,approach1,1: Precomputed k Combined,1999,0.014664923137797815
18,approach1,1: Precomputed k Combined,1999,0.02273393454477342
19,approach1,1: Precomputed k Combined,1999,0.019973759325787696
20,approach1,1: Precomputed k Combined,1999,0.024483065344146373
21,approach1,1: Precomputed k Combined,1999,0.027155120781422036
22,approach1,1: Precomputed k Combined,1999,0.023881254010030297
23,approach1,1: Precomputed k Combined,1999,0.02308571472435294
24,approach1,1: Precomputed k Combined,1999,0.029440214651770547
25,approach1,1: Precomputed k Combined,1999,0.01960429146632789
26,approach1,1: Precomputed k Combined,1999,0.023784287895972808
27,approach1,1: Precomputed k Combined,1999,0.02719414687368854
28,approach1,1: Precomputed k Combined,1999,0.021986145075545433
29,approach1,1: Precomputed k Combined,1999,0.02391516458628068
30,approach1,1: Precomputed k Combined,1999,0.02694907152303
31,approach1,1: Precomputed k Combined,1999,0.024990702263248128
32,approach1,1: Precomputed k Combined,1999,0.024302929895902957
33,approach1,1: Precomputed k Combined,1999,0.022217671961469353
34,approach1,1: Precomputed k Combined,1999,0.023480273169191792
35,approach1,1: Precomputed k Combined,1999,0.019887347789451202
36,approach1,1: Precomputed k Combined,1999,0.024373142783605212
37,approach1,1: Precomputed k Combined,1999,0.021200704912616736
38,approach1,1: Precomputed k Combined,1999,0.022341597314490425
39,approach1,1: Precomputed k Combined,1999,0.025458289417244522
40,approach1,1: Precomputed k Combined,1999,0.024660429552860342
41,approach1,1: Precomputed k Combined,1999,0.023754206924461712
42,approach1,1: Precomputed k Combined,1999,0.02784205577302908
43,approach1,1: Precomputed k Combined,1999,0.02044761772535446
44,approach1,1: Precomputed k Combined,1999,0.02240293277433112
45,approach1,1: Precomputed k Combined,1999,0.025927741672283098
46,approach1,1: Precomputed k Combined,1999,0.022148904296097196
47,approach1,1: Precomputed k Combined,1999,0.025705891624187995
48,approach1,1: Precomputed k Combined,1999,0.025540542725927134
49,approach1,1: Precomputed k Combined,1999,0.023700107092533534
0,approach1,1: Precomputed k Combined,2000,0.03569131321692067
1,approach1,1: Precomputed k Combined,2000,0.04031955112611554
2,approach1,1: Precomputed k Combined,2000,0.030880510494543056
3,approach1,1: Precomputed k Combined,2000,0.032622243079163026
4,approach1,1: Precomputed k Combined,2000,0.035639131674940226
5,approach1,1: Precomputed k Combined,2000,0.03566288606015522
6,approach1,1: Precomputed k Combined,2000,0.03792015328818364
7,approach1,1: Precomputed k Combined,2000,0.030564214026039396
8,approach1,1: Precomputed k Combined,2000,0.03606052588614061
9,approach1,1: Precomputed k Combined,2000,0.028851780247468397
10,approach1,1: Precomputed k Combined,2000,0.029726798833059075
11,approach1,1: Precomputed k Combined,2000,0.03237311239475268
12,approach1,1: Precomputed k Combined,2000,0.035465115418473546
13,approach1,1: Precomputed k Combined,2000,0.036583758884891515
14,approach1,1: Precomputed k Combined,2000,0.033276602187070625
15,approach1,1: Precomputed k Combined,2000,0.036034460589588375
16,approach1,1: Precomputed k Combined,2000,0.036496433322861316
17,approach1,1: Precomputed k Combined,2000,0.032096915025740407
18,approach1,1: Precomputed k Combined,2000,0.03731187305523144
19,approach1,1: Precomputed k Combined,2000,0.03610568578728735
20,approach1,1: Precomputed k Combined,2000,0.04367819430695996
21,approach1,1: Precomputed k Combined,2000,0.033919929459092626
22,approach1,1: Precomputed k Combined,2000,0.03170345207425928
23,approach1,1: Precomputed k Combined,2000,0.03572909226521774
24,approach1,1: Precomputed k Combined,2000,0.045511135763239806
25,approach1,1: Precomputed k Combined,2000,0.03058129225427409
26,approach1,1: Precomputed k Combined,2000,0.034316878738288974
27,approach1,1: Precomputed k Combined,2000,0.03710067126585213
28,approach1,1: Precomputed k Combined,2000,0.04012133081219277
29,approach1,1: Precomputed k Combined,2000,0.03845153295935349
30,approach1,1: Precomputed k Combined,2000,0.03532645600538977
31,approach1,1: Precomputed k Combined,2000,0.034674681881118545
32,approach1,1: Precomputed k Combined,2000,0.03483875216724711
33,approach1,1: Precomputed k Combined,2000,0.03671215101140326
34,approach1,1: Precomputed k Combined,2000,0.03284455594565975
35,approach1,1: Precomputed k Combined,2000,0.032364515534771564
36,approach1,1: Precomputed k Combined,2000,0.04253341271563712
37,approach1,1: Precomputed k Combined,2000,0.029918527418016743
38,approach1,1: Precomputed k Combined,2000,0.03545464988139491
39,approach1,1: Precomputed k Combined,2000,0.039921616100099706
40,approach1,1: Precomputed k Combined,2000,0.0360348913499608
41,approach1,1: Precomputed k Combined,2000,0.03611920408872618
42,approach1,1: Precomputed k Combined,2000,0.03959995506115629
43,approach1,1: Precomputed k Combined,2000,0.036907246788030576
44,approach1,1: Precomputed k Combined,2000,0.03200692103598551
45,approach1,1: Precomputed k Combined,2000,0.035583328774413704
46,approach1,1: Precomputed k Combined,2000,0.030200405274458563
47,approach1,1: Precomputed k Combined,2000,0.03709891980271819
48,approach1,1: Precomputed k Combined,2000,0.0416189000316433
49,approach1,1: Precomputed k Combined,2000,0.03803165885746149
0,approach1,1: Precomputed k Combined,2001,0.03279896933134264
1,approach1,1: Precomputed k Combined,2001,0.02773522808691848
2,approach1,1: Precomputed k Combined,2001,0.024175467094319503
3,approach1,1: Precomputed k Combined,2001,0.027098602236322267
4,approach1,1: Precomputed k Combined,2001,0.028148771703187338
5,approach1,1: Precomputed k Combined,2001,0.027924560059872743
6,approach1,1: Precomputed k Combined,2001,0.027807697453734802
7,approach1,1: Precomputed k Combined,2001,0.02513150066600398
8,approach1,1: Precomputed k Combined,2001,0.029407359996337368
9,approach1,1: Precomputed k Combined,2001,0.025974225256524628
10,approach1,1: Precomputed k Combined,2001,0.02645801257328549
11,approach1,1: Precomputed k Combined,2001,0.029250569668638673
12,approach1,1: Precomputed k Combined,2001,0.024011710539898267
13,approach1,1: Precomputed k Combined,2001,0.02618710025073872
14,approach1,1: Precomputed k Combined,2001,0.026834195832987923
15,approach1,1: Precomputed k Combined,2001,0.02424985607018293
16,approach1,1: Precomputed k Combined,2001,0.026157050859289474
17,approach1,1: Precomputed k Combined,2001,0.02383224421869919
18,approach1,1: Precomputed k Combined,2001,0.03193588925568763
19,approach1,1: Precomputed k Combined,2001,0.026731175038619978
20,approach1,1: Precomputed k Combined,2001,0.032178659182177806
21,approach1,1: Precomputed k Combined,2001,0.03144386732299094
22,approach1,1: Precomputed k Combined,2001,0.026224732446528606
23,approach1,1: Precomputed k Combined,2001,0.027240204288230208
24,approach1,1: Precomputed k Combined,2001,0.034454442918059255
25,approach1,1: Precomputed k Combined,2001,0.025085326390988823
26,approach1,1: Precomputed k Combined,2001,0.025574381268784183
27,approach1,1: Precomputed k Combined,2001,0.03175571501770408
28,approach1,1: Precomputed k Combined,2001,0.028984415655011628
29,approach1,1: Precomputed k Combined,2001,0.031040360681640015
30,approach1,1: Precomputed k Combined,2001,0.03498208481614792
31,approach1,1: Precomputed k Combined,2001,0.03433811028157997
32,approach1,1: Precomputed k Combined,2001,0.03407828617809587
33,approach1,1: Precomputed k Combined,2001,0.02387061107826458
34,approach1,1: Precomputed k Combined,2001,0.02871870756179427
35,approach1,1: Precomputed k Combined,2001,0.02888703505886617
36,approach1,1: Precomputed k Combined,2001,0.033957010239435835
37,approach1,1: Precomputed k Combined,2001,0.031944232986492765
38,approach1,1: Precomputed k Combined,2001,0.03182497992926
39,approach1,1: Precomputed k Combined,2001,0.041931073810924396
40,approach1,1: Precomputed k Combined,2001,0.028105322545834
41,approach1,1: Precomputed k Combined,2001,0.026864183792271085
42,approach1,1: Precomputed k Combined,2001,0.025106217870305
43,approach1,1: Precomputed k Combined,2001,0.029968253748528375
44,approach1,1: Precomputed k Combined,2001,0.024602715876987064
45,approach1,1: Precomputed k Combined,2001,0.0374793083462173
46,approach1,1: Precomputed k Combined,2001,0.030023067485438575
47,approach1,1: Precomputed k Combined,2001,0.03384890239486479
48,approach1,1: Precomputed k Combined,2001,0.031631096159720117
49,approach1,1: Precomputed k Combined,2001,0.030786416526468102
0,approach1,1: Precomputed k Combined,2002,0.03482839894305296
1,approach1,1: Precomputed k Combined,2002,0.025563033516817345
2,approach1,1: Precomputed k Combined,2002,0.03013358649865843
3,approach1,1: Precomputed k Combined,2002,0.02794976579758883
4,approach1,1: Precomputed k Combined,2002,0.029063822761234384
5,approach1,1: Precomputed k Combined,2002,0.03721063913131374
6,approach1,1: Precomputed k Combined,2002,0.036201131995010925
7,approach1,1: Precomputed k Combined,2002,0.027083561967406838
8,approach1,1: Precomputed k Combined,2002,0.03346605537757933
9,approach1,1: Precomputed k Combined,2002,0.027019318877193436
10,approach1,1: Precomputed k Combined,2002,0.03770264307075814
11,approach1,1: Precomputed k Combined,2002,0.03304835854610996
12,approach1,1: Precomputed k Combined,2002,0.031916242391730194
13,approach1,1: Precomputed k Combined,2002,0.037314372938785666
14,approach1,1: Precomputed k Combined,2002,0.03349705457916568
15,approach1,1: Precomputed k Combined,2002,0.025824023880016873
16,approach1,1: Precomputed k Combined,2002,0.030796008029593074
17,approach1,1: Precomputed k Combined,2002,0.03447650833725605
18,approach1,1: Precomputed k Combined,2002,0.04013941808287397
19,approach1,1: Precomputed k Combined,2002,0.02997719252131798
20,approach1,1: Precomputed k Combined,2002,0.03268445817448981
21,approach1,1: Precomputed k Combined,2002,0.02975453915770565
22,approach1,1: Precomputed k Combined,2002,0.030791793269808947
23,approach1,1: Precomputed k Combined,2002,0.03371993281340266
24,approach1,1: Precomputed k Combined,2002,0.03229322477700096
25,approach1,1: Precomputed k Combined,2002,0.022976521002311803
26,approach1,1: Precomputed k Combined,2002,0.02648767626703602
27,approach1,1: Precomputed k Combined,2002,0.02986348131968674
28,approach1,1: Precomputed k Combined,2002,0.029008365784693582
29,approach1,1: Precomputed k Combined,2002,0.03355029386866991
30,approach1,1: Precomputed k Combined,2002,0.029182211769272565
31,approach1,1: Precomputed k Combined,2002,0.029711726846307154
32,approach1,1: Precomputed k Combined,2002,0.03148036160887339
33,approach1,1: Precomputed k Combined,2002,0.02691527360799264
34,approach1,1: Precomputed k Combined,2002,0.034348184425455404
35,approach1,1: Precomputed k Combined,2002,0.03117220695001861
36,approach1,1: Precomputed k Combined,2002,0.03644880419351252
37,approach1,1: Precomputed k Combined,2002,0.02610110567722237
38,approach1,1: Precomputed k Combined,2002,0.02793246833769487
39,approach1,1: Precomputed k Combined,2002,0.03670614256055197
40,approach1,1: Precomputed k Combined,2002,0.030524313136442226
41,approach1,1: Precomputed k Combined,2002,0.033616188554295566
42,approach1,1: Precomputed k Combined,2002,0.03273253931501044
43,approach1,1: Precomputed k Combined,2002,0.03742003681527923
44,approach1,1: Precomputed k Combined,2002,0.027715132819665048
45,approach1,1: Precomputed k Combined,2002,0.03945142017599956
46,approach1,1: Precomputed k Combined,2002,0.025182722246891758
47,approach1,1: Precomputed k Combined,2002,0.030376797974924527
48,approach1,1: Precomputed k Combined,2002,0.03485828846227216
49,approach1,1: Precomputed k Combined,2002,0.04182939587834643
0,approach1,1: Precomputed k Combined,2003,0.0265604785846514
1,approach1,1: Precomputed k Combined,2003,0.03360736129888612
2,approach1,1: Precomputed k Combined,2003,0.02463954565165146
3,approach1,1: Precomputed k Combined,2003,0.018924930245265963
4,approach1,1: Precomputed k Combined,2003,0.022904888025267522
5,approach1,1: Precomputed k Combined,2003,0.029774367686649057
6,approach1,1: Precomputed k Combined,2003,0.03181816088264072
7,approach1,1: Precomputed k Combined,2003,0.023954286810636216
8,approach1,1: Precomputed k Combined,2003,0.024202330726729393
9,approach1,1: Precomputed k Combined,2003,0.012743002787224775
10,approach1,1: Precomputed k Combined,2003,0.02678298846822653
11,approach1,1: Precomputed k Combined,2003,0.0261532347763233
12,approach1,1: Precomputed k Combined,2003,0.02510920733083005
13,approach1,1: Precomputed k Combined,2003,0.013941526707304882
14,approach1,1: Precomputed k Combined,2003,0.018193902139352014
15,approach1,1: Precomputed k Combined,2003,0.023272946669802258
16,approach1,1: Precomputed k Combined,2003,0.02848566494466299
17,approach1,1: Precomputed k Combined,2003,0.022494003194629093
18,approach1,1: Precomputed k Combined,2003,0.018494057834115923
19,approach1,1: Precomputed k Combined,2003,0.02366347717757361
20,approach1,1: Precomputed k Combined,2003,0.0385761209074405
21,approach1,1: Precomputed k Combined,2003,0.017344866394123862
22,approach1,1: Precomputed k Combined,2003,0.02258002675609525
23,approach1,1: Precomputed k Combined,2003,0.03301661181085998
24,approach1,1: Precomputed k Combined,2003,0.025719731902707346
25,approach1,1: Precomputed k Combined,2003,0.02255907019871062
26,approach1,1: Precomputed k Combined,2003,0.019601972068080172
27,approach1,1: Precomputed k Combined,2003,0.025616631991292747
28,approach1,1: Precomputed k Combined,2003,0.031059356880261544
29,approach1,1: Precomputed k Combined,2003,0.02819732477540008
30,approach1,1: Precomputed k Combined,2003,0.02414305800104581
31,approach1,1: Precomputed k Combined,2003,0.034253275782886526
32,approach1,1: Precomputed k Combined,2003,0.030252205177826803
33,approach1,1: Precomputed k Combined,2003,0.025962534542104343
34,approach1,1: Precomputed k Combined,2003,0.026276180463751863
35,approach1,1: Precomputed k Combined,2003,0.02836618774227423
36,approach1,1: Precomputed k Combined,2003,0.03510416961489963
37,approach1,1: Precomputed k Combined,2003,0.02609316356001052
38,approach1,1: Precomputed k Combined,2003,0.03258036348900047
39,approach1,1: Precomputed k Combined,2003,0.02602779946760362
40,approach1,1: Precomputed k Combined,2003,0.030895760235493595
41,approach1,1: Precomputed k Combined,2003,0.02175492700112445
42,approach1,1: Precomputed k Combined,2003,0.03315735337258929
43,approach1,1: Precomputed k Combined,2003,0.02518300082836757
44,approach1,1: Precomputed k Combined,2003,0.028486572049219845
45,approach1,1: Precomputed k Combined,2003,0.03983383404071881
46,approach1,1: Precomputed k Combined,2003,0.02739778089947576
47,approach1,1: Precomputed k Combined,2003,0.02166671900899726
48,approach1,1: Precomputed k Combined,2003,0.02524332387152585
49,approach1,1: Precomputed k Combined,2003,0.027784948478854918
0,approach1,1: Precomputed k Combined,2004,0.06110297148680047
1,approach1,1: Precomputed k Combined,2004,0.05151196724938341
2,approach1,1: Precomputed k Combined,2004,0.04812018920415438
3,approach1,1: Precomputed k Combined,2004,0.037384882868043035
4,approach1,1: Precomputed k Combined,2004,0.05007801612186963
5,approach1,1: Precomputed k Combined,2004,0.058058493524336514
6,approach1,1: Precomputed k Combined,2004,0.04942937145422107
7,approach1,1: Precomputed k Combined,2004,0.04564185330662702
8,approach1,1: Precomputed k Combined,2004,0.0481904002693068
9,approach1,1: Precomputed k Combined,2004,0.04247475865951938
10,approach1,1: Precomputed k Combined,2004,0.046184861270526435
11,approach1,1: Precomputed k Combined,2004,0.040952599612274605
12,approach1,1: Precomputed k Combined,2004,0.043862070932704736
13,approach1,1: Precomputed k Combined,2004,0.037971795081027486
14,approach1,1: Precomputed k Combined,2004,0.04444481983775852
15,approach1,1: Precomputed k Combined,2004,0.04754230178285113
16,approach1,1: Precomputed k Combined,2004,0.04607356266340713
17,approach1,1: Precomputed k Combined,2004,0.04100424553209703
18,approach1,1: Precomputed k Combined,2004,0.04585406149365029
19,approach1,1: Precomputed k Combined,2004,0.04492784991452062
20,approach1,1: Precomputed k Combined,2004,0.056861444085605915
21,approach1,1: Precomputed k Combined,2004,0.04390194389169281
22,approach1,1: Precomputed k Combined,2004,0.05059515793836931
23,approach1,1: Precomputed k Combined,2004,0.04793765307345849
24,approach1,1: Precomputed k Combined,2004,0.0524122075742316
25,approach1,1: Precomputed k Combined,2004,0.04716461765767464
26,approach1,1: Precomputed k Combined,2004,0.04710336621635556
27,approach1,1: Precomputed k Combined,2004,0.05423734761077112
28,approach1,1: Precomputed k Combined,2004,0.04971567831957765
29,approach1,1: Precomputed k Combined,2004,0.04542653595638035
30,approach1,1: Precomputed k Combined,2004,0.046808336000814715
31,approach1,1: Precomputed k Combined,2004,0.05253385959985074
32,approach1,1: Precomputed k Combined,2004,0.051511673195664895
33,approach1,1: Precomputed k Combined,2004,0.04129333650650319
34,approach1,1: Precomputed k Combined,2004,0.045928774327082825
35,approach1,1: Precomputed k Combined,2004,0.046466590810904665
36,approach1,1: Precomputed k Combined,2004,0.05285896494439187
37,approach1,1: Precomputed k Combined,2004,0.049795288662044086
38,approach1,1: Precomputed k Combined,2004,0.05001791495822821
39,approach1,1: Precomputed k Combined,2004,0.049193004058200054
40,approach1,1: Precomputed k Combined,2004,0.04812909502227064
41,approach1,1: Precomputed k Combined,2004,0.03995950899526573
42,approach1,1: Precomputed k Combined,2004,0.04539001665989335
43,approach1,1: Precomputed k Combined,2004,0.05166315107451037
44,approach1,1: Precomputed k Combined,2004,0.043639721469254614
45,approach1,1: Precomputed k Combined,2004,0.04525573042023534
46,approach1,1: Precomputed k Combined,2004,0.04596103394600367
47,approach1,1: Precomputed k Combined,2004,0.04512808078858971
48,approach1,1: Precomputed k Combined,2004,0.05510584098230389
49,approach1,1: Precomputed k Combined,2004,0.05193492025156308
0,approach1,1: Precomputed k Combined,2005,0.03798104724112807
1,approach1,1: Precomputed k Combined,2005,0.03993608600711185
2,approach1,1: Precomputed k Combined,2005,0.0411087173099939
3,approach1,1: Precomputed k Combined,2005,0.03749910968392892
4,approach1,1: Precomputed k Combined,2005,0.04279022820980517
5,approach1,1: Precomputed k Combined,2005,0.04425996213365513
6,approach1,1: Precomputed k Combined,2005,0.04549999141589109
7,approach1,1: Precomputed k Combined,2005,0.03767253521186037
