# Input data: Maddison_CRU_dataset.csv
iteration,approach,approach_name,C_Delta_u,C_epsilon,C_j,C_k,C_v,Sigma_Delta_u_Delta_u,Sigma_Delta_u_epsilon,Sigma_Delta_u_j,Sigma_Delta_u_k,Sigma_Delta_u_v,Sigma_epsilon_epsilon,Sigma_h_epsilon,Sigma_h_h,Sigma_h_j,Sigma_h_k,Sigma_j_epsilon,Sigma_j_j,Sigma_j_k,Sigma_k_epsilon,Sigma_k_k,Sigma_v_epsilon,Sigma_v_j,Sigma_v_k,Sigma_v_v,cov_epsilon_Delta_u,cov_epsilon_j,cov_epsilon_k,cov_epsilon_v,s_Delta_u,s_epsilon,s_j,s_k,s_v,sum_check,var_dy
44,approach2,2: Precomputed k LOESS,4.027575092636789e-07,0.002797061159529624,0.00032520206312615607,0.0003132102641499104,-8.949376952759101e-05,1.951338971119762e-06,-1.5121994914462975e-06,-3.455111024910618e-07,-1.2080013530300166e-06,1.5171304851112931e-06,0.003126020366675532,-0.0004409364784618106,0.00044154764566118514,-8.712356526037952e-05,-2.5786139573223696e-06,0.0001093986573585802,0.0003029269710279554,-1.0592205556079583e-20,2.5786139573221752e-06,0.00031321026414991057,-0.0004394242789703643,-8.677805415788846e-05,-1.3706126042923532e-06,0.0004365620457198428,-1.5121994914462975e-06,0.0001093986573585802,2.5786139573221752e-06,-0.0004394242789703643,0.00012035608968734846,0.835846225171065,0.09718018354934763,0.09359667237972029,-0.02674343718982023,0.0033463824747873632,0.003346382474787363
45,approach2,2: Precomputed k LOESS,1.401877335122972e-06,0.003321741789205084,0.00035922411283000565,0.000343324471799056,1.4199307509877782e-05,2.922258437181125e-06,3.628150211820151e-07,2.2019430244767094e-07,-1.741456220525157e-06,-3.6193420516268207e-07,0.00351608993768252,-0.00021646167093954563,0.00021617844928502764,1.750888204009231e-05,-1.6244755405735953e-06,2.048904692153635e-05,0.000321226183868377,-1.2490808438773093e-20,1.6244755405734e-06,0.0003433244717990562,-0.00021682448596072764,1.728868773764464e-05,1.1698067995156172e-07,0.0002139800592581719,3.628150211820151e-07,2.048904692153635e-05,1.6244755405734e-06,-0.00021682448596072764,0.0003470086547524358,0.8222353845287708,0.08891924637389396,0.08498358602261759,0.0035147744199649457,0.004039891558679147,0.0040398915586791475
46,approach2,2: Precomputed k LOESS,1.784641795731827e-06,0.0028367324693146056,0.0003404131421524424,0.0002870380465318681,1.1374993563458425e-05,3.106441449421197e-06,4.090904182782984e-08,-2.8306553196047675e-07,-1.0394891215343941e-06,-4.0154042022328527e-08,0.0030725415284352325,-0.00024706913664633405,0.0002460802992511217,1.4670129245902917e-05,-5.216564915002956e-07,1.073842103420697e-05,0.0003150045918723325,-1.0142536452283751e-20,5.216564915001027e-07,0.00028703804653186824,-0.0002471100456881619,1.4953194777863394e-05,5.178326300340985e-07,0.00024305416588574517,4.090904182782984e-08,1.073842103420697e-05,5.216564915001027e-07,-0.0002471100456881619,0.000513219905305461,0.815775789158609,0.09789460327447336,0.08254521406618802,0.0032711735954241887,0.0034773432933581064,0.003477343293358106
47,approach2,2: Precomputed k LOESS,1.8555889888074105e-07,0.003048012604783803,0.00034816179136730317,0.00031297328601902755,1.4268909822048572e-05,2.3984294420289504e-06,-1.473255276706743e-07,-1.2098108223204983e-07,-2.093581738361488e-06,1.4901780511600267e-07,0.003256494724039688,-0.00023066697153197223,0.00023211747586415117,1.4601450905051652e-05,-1.5974865163013423e-06,2.058736575978615e-05,0.00031297297470246534,-5.452237883524455e-21,1.5974865163011532e-06,0.00031297328601902777,-0.00023051964600430156,1.4722431987283702e-05,4.960952220601457e-07,0.00022942101081189023,-1.473255276706743e-07,2.058736575978615e-05,1.5974865163011532e-06,-0.00023051964600430156,4.983316996858447e-05,0.8185655935488193,0.09350134016975675,0.08405121528467607,0.0038320178267793738,0.003723602150891063,0.0037236021508910626
48,approach2,2: Precomputed k LOESS,2.1777221756421225e-06,0.005085838030030424,0.0004081031322961054,0.00043350892723073705,-4.655987929520419e-06,4.627800437701458e-06,-5.581046402357775e-07,-8.239221560522317e-08,-2.375570624633567e-06,5.659892184152327e-07,0.005423244832032414,-0.00037832233081125263,0.00038657246902574046,-7.827908920737113e-06,-2.90049504762902e-06,3.80150337616336e-05,0.00037791600745520887,-3.397499895346281e-21,2.900495047628836e-06,0.00043350892723073727,-0.00037776422617101686,-7.74551670513189e-06,-5.249244229954529e-07,0.00038081269015120855,-5.581046402357775e-07,3.80150337616336e-05,2.900495047628836e-06,-0.00037776422617101686,0.00036754979439618463,0.8583733697429967,0.06887849333840945,0.07316641160876555,-0.0007858244845680336,0.005924971823803388,0.005924971823803389
49,approach2,2: Precomputed k LOESS,1.8050901054291527e-06,0.0030697730161968278,0.0002711459334883591,0.0003937131728956321,5.2317872993107024e-05,4.5301628105860314e-06,6.579375901248814e-08,-5.606354041623415e-07,-2.1685447756127004e-06,-6.168628439432508e-08,0.0036598101246380953,-0.0005573375224086494,0.0005587051807687953,5.539318550824127e-05,-2.6378807698509244e-06,-3.533746680246882e-05,0.00025109021478258666,-1.643790390542539e-20,2.637880769850718e-06,0.00039371317289563234,-0.0005574033161676619,5.595382091240361e-05,-4.6933599423822417e-07,0.0005542983905269978,6.579375901248814e-08,-3.533746680246882e-05,2.637880769850718e-06,-0.0005574033161676619,0.0004764335684436266,0.8102326349359141,0.07156597018192863,0.10391623738989617,0.013808723923817845,0.003788755085679355,0.003788755085679354
-1,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0032358408344083816,0.0003761517121855969,0.00032197355567036115,0.0,0.0,0.0,0.0,0.0,0.0,0.0032035570400591445,0.0,0.0,0.0,0.0,3.2283794349237364e-05,0.0003438679178363596,-5.645845414325438e-21,-1.8611304573771909e-19,0.0003219735556703613,0.0,0.0,0.0,0.0,0.0,3.2283794349237364e-05,-1.8611304573771909e-19,0.0,0.0,0.8225390738740411,0.09561640909134649,0.0818445170346123,0.0,0.00393396610226434,0.00393396610226434
0,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.003298453590115538,0.0003367641769561379,0.0003704954489797155,0.0,0.0,0.0,0.0,0.0,0.0,0.0032632989822302585,0.0,0.0,0.0,0.0,3.515460788527964e-05,0.0003016095690708583,-3.747242531631928e-21,-1.9025999413939175e-19,0.0003704954489797157,0.0,0.0,0.0,0.0,0.0,3.515460788527964e-05,-1.9025999413939175e-19,0.0,0.0,0.8234372787593041,0.0840709653418727,0.09249175589882323,0.0,0.004005713216051391,0.004005713216051391
1,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0020677137992990606,0.0003454688485514107,0.0003188477163793369,0.0,0.0,0.0,0.0,0.0,0.0,0.002041057536425471,0.0,0.0,0.0,0.0,2.66562628735899e-05,0.0003188125856778208,-8.993382075916627e-21,-1.9985293502036948e-19,0.0003188477163793371,0.0,0.0,0.0,0.0,0.0,2.66562628735899e-05,-1.9985293502036948e-19,0.0,0.0,0.7568414415781844,0.12645132099357265,0.1167072374282428,0.0,0.0027320303642298085,0.0027320303642298085
2,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.003125839023187186,0.0004377811376107655,0.0003350817370465873,0.0,0.0,0.0,0.0,0.0,0.0,0.003093273866716818,0.0,0.0,0.0,0.0,3.256515647036857e-05,0.0004052159811403969,-1.2081734462403274e-20,-2.238352872228138e-19,0.00033508173704658754,0.0,0.0,0.0,0.0,0.0,3.256515647036857e-05,-2.238352872228138e-19,0.0,0.0,0.8017640499560524,0.11228894875312212,0.08594700129082519,0.0,0.0038987018978445392,0.00389870189784454
3,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0028999662168853763,0.000401745056038864,0.0003117686927386148,0.0,0.0,0.0,0.0,0.0,0.0,0.0028749552264206012,0.0,0.0,0.0,0.0,2.5010990464775195e-05,0.0003767340655740888,-2.5980881552648034e-21,-1.3629970168389198e-19,0.000311768692738615,0.0,0.0,0.0,0.0,0.0,2.5010990464775195e-05,-1.3629970168389198e-19,0.0,0.0,0.802541108416913,0.11117954433301198,0.08627934725007508,0.0,0.0036134799656628554,0.003613479965662855
4,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.004037146848098468,0.00046876155703488674,0.0004340651092876542,0.0,0.0,0.0,0.0,0.0,0.0,0.0040017110149946815,0.0,0.0,0.0,0.0,3.543583310378661e-05,0.00043332572393110015,-9.318143095324728e-21,-2.3962366908942302e-19,0.0004340651092876544,0.0,0.0,0.0,0.0,0.0,3.543583310378661e-05,-2.3962366908942302e-19,0.0,0.0,0.8172405856656993,0.09489151220476293,0.08786790212953782,0.0,0.0049399735144210095,0.004939973514421009
5,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0031155678012612866,0.0003334210611357274,0.0003963094922205751,0.0,0.0,0.0,0.0,0.0,0.0,0.0030834338894905914,0.0,0.0,0.0,0.0,3.2133911770695246e-05,0.0003012871493650322,-1.0229972111355163e-20,-2.202379343924472e-19,0.0003963094922205753,0.0,0.0,0.0,0.0,0.0,3.2133911770695246e-05,-2.202379343924472e-19,0.0,0.0,0.8102278455246492,0.08670876233448625,0.10306339214086492,0.0,0.0038452983546175892,0.0038452983546175875
6,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0037723464970742587,0.00039010901404333315,0.0003778075041036308,0.0,0.0,0.0,0.0,0.0,0.0,0.0037425874743912267,0.0,0.0,0.0,0.0,2.9759022683032177e-05,0.00036034999136030097,-4.996323375509237e-22,-1.9305793522967693e-19,0.00037780750410363104,0.0,0.0,0.0,0.0,0.0,2.9759022683032177e-05,-1.9305793522967693e-19,0.0,0.0,0.8308651909432283,0.08592211788953491,0.08321269116723677,0.0,0.004540263015221223,0.004540263015221223
7,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0032522795482077104,0.0003652703676846459,0.00030528826503465494,0.0,0.0,0.0,0.0,0.0,0.0,0.003227278966928506,0.0,0.0,0.0,0.0,2.500058127920453e-05,0.0003402697864054414,-1.0592205556079583e-20,-1.800674944533529e-19,0.0003052882650346551,0.0,0.0,0.0,0.0,0.0,2.500058127920453e-05,-1.800674944533529e-19,0.0,0.0,0.829062887177049,0.09311379945790382,0.07782331336504732,0.0,0.003922838180927011,0.003922838180927011
8,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.003686230127274459,0.00039632625039599323,0.00040576084408446776,0.0,0.0,0.0,0.0,0.0,0.0,0.003653073618416358,0.0,0.0,0.0,0.0,3.315650885810158e-05,0.00036316974153789163,-7.79426446579441e-21,-1.8706234717906582e-19,0.0004057608440844679,0.0,0.0,0.0,0.0,0.0,3.315650885810158e-05,-1.8706234717906582e-19,0.0,0.0,0.8212944729947482,0.08830174669361511,0.0904037803116368,0.0,0.00448831722175492,0.0044883172217549195
9,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0034317003902150185,0.00043197211560919336,0.0003769551162135011,0.0,0.0,0.0,0.0,0.0,0.0,0.003391913619784058,0.0,0.0,0.0,0.0,3.9786770430960736e-05,0.00039218534517823265,-1.580087267504796e-20,-1.8066705325841402e-19,0.0003769551162135013,0.0,0.0,0.0,0.0,0.0,3.9786770430960736e-05,-1.8066705325841402e-19,0.0,0.0,0.8092435120643799,0.10186513745378603,0.08889135048183412,0.0,0.004240627622037713,0.004240627622037712
10,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.002893680378716479,0.00031141638098401003,0.0003538531257697323,0.0,0.0,0.0,0.0,0.0,0.0,0.0028662792277315903,0.0,0.0,0.0,0.0,2.7401150984888773e-05,0.00028401522999912124,-1.8236580320608714e-21,-2.0384999372077688e-19,0.0003538531257697325,0.0,0.0,0.0,0.0,0.0,2.7401150984888773e-05,-2.0384999372077688e-19,0.0,0.0,0.8130714035986366,0.08750232259672988,0.09942627380463384,0.0,0.003558949885470221,0.0035589498854702198
11,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0032850671568062264,0.00039327922174102573,0.00031547254010519057,0.0,0.0,0.0,0.0,0.0,0.0,0.003253730273582123,0.0,0.0,0.0,0.0,3.133688322410385e-05,0.0003619423385169219,-5.396029245549976e-21,-1.6467881845678446e-19,0.00031547254010519073,0.0,0.0,0.0,0.0,0.0,3.133688322410385e-05,-1.6467881845678446e-19,0.0,0.0,0.8225378325151114,0.09847197125144631,0.07899019623344225,0.0,0.003993818918652443,0.003993818918652443
12,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.00268338842240297,0.00038313799997781645,0.00030498112160708265,0.0,0.0,0.0,0.0,0.0,0.0,0.0026453723552724694,0.0,0.0,0.0,0.0,3.8016067130500496e-05,0.00034512193284731593,-2.4981616877546185e-22,-1.432945544096049e-19,0.0003049811216070828,0.0,0.0,0.0,0.0,0.0,3.8016067130500496e-05,-1.432945544096049e-19,0.0,0.0,0.7959016515291608,0.11363996520222379,0.09045838326861534,0.0,0.003371507543987869,0.0033715075439878692
13,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.003555431618488948,0.0004186488901729745,0.00038346392335445443,0.0,0.0,0.0,0.0,0.0,0.0,0.00352060604169568,0.0,0.0,0.0,0.0,3.482557679326836e-05,0.0003838233133797061,-1.1041874659875414e-20,-2.0145175850053245e-19,0.00038346392335445465,0.0,0.0,0.0,0.0,0.0,3.482557679326836e-05,-2.0145175850053245e-19,0.0,0.0,0.8159254997759677,0.09607449716336043,0.08800000306067177,0.0,0.004357544432016377,0.004357544432016377
14,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0031645517619167114,0.0003253878328903848,0.0002791558891850523,0.0,0.0,0.0,0.0,0.0,0.0,0.003141114309810632,0.0,0.0,0.0,0.0,2.3437452106079576e-05,0.00030195038078430523,-8.993382075916627e-21,-1.4092130080623804e-19,0.00027915588918505247,0.0,0.0,0.0,0.0,0.0,2.3437452106079576e-05,-1.4092130080623804e-19,0.0,0.0,0.8396050923509328,0.08633048281009341,0.07406442483897388,0.0,0.0037690954839921485,0.003769095483992148
15,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0025721090993175728,0.0003520855522685686,0.0003569402952702809,0.0,0.0,0.0,0.0,0.0,0.0,0.0025521702449201548,0.0,0.0,0.0,0.0,1.9938854397418003e-05,0.0003321466978711506,-2.3582646332403598e-20,-1.9065970000943247e-19,0.00035694029527028113,0.0,0.0,0.0,0.0,0.0,1.9938854397418003e-05,-1.9065970000943247e-19,0.0,0.0,0.7839083551811391,0.10730602610718384,0.10878561871167686,0.0,0.003281134946856422,0.003281134946856423
16,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0030688297124992076,0.00035601217692846077,0.00033491287791844804,0.0,0.0,0.0,0.0,0.0,0.0,0.0030383333795429386,0.0,0.0,0.0,0.0,3.0496332956269083e-05,0.0003255158439721917,-5.820716732468261e-21,-1.774694062980881e-19,0.0003349128779184482,0.0,0.0,0.0,0.0,0.0,3.0496332956269083e-05,-1.774694062980881e-19,0.0,0.0,0.81623135081903,0.09469026544509385,0.08907838373587641,0.0,0.0037597547673461165,0.0037597547673461156
17,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.003554838510281137,0.0003370005457759739,0.00031428754205388063,0.0,0.0,0.0,0.0,0.0,0.0,0.0035311263852559594,0.0,0.0,0.0,0.0,2.3712125025177686e-05,0.00031328842075079624,-7.294632128243486e-21,-1.5428646583572523e-19,0.0003142875420538808,0.0,0.0,0.0,0.0,0.0,2.3712125025177686e-05,-1.5428646583572523e-19,0.0,0.0,0.8451572788792535,0.08012135106140739,0.07472137005933914,0.0,0.004206126598110991,0.004206126598110991
18,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0033604580064590084,0.000301700062876192,0.00040781453201757203,0.0,0.0,0.0,0.0,0.0,0.0,0.003328198230281905,0.0,0.0,0.0,0.0,3.225977617710332e-05,0.0002694402866990887,-7.644374764529133e-21,-2.0464940546085835e-19,0.00040781453201757224,0.0,0.0,0.0,0.0,0.0,3.225977617710332e-05,-2.0464940546085835e-19,0.0,0.0,0.8256709161486894,0.0741282785972351,0.10020080525407545,0.0,0.004069972601352773,0.004069972601352773
19,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.003194171998736169,0.0004059456607885223,0.00033182256948720957,0.0,0.0,0.0,0.0,0.0,0.0,0.003172645946046245,0.0,0.0,0.0,0.0,2.152605268992437e-05,0.00038441960809859795,-1.1491543763671245e-20,-1.9505646457988062e-19,0.0003318225694872098,0.0,0.0,0.0,0.0,0.0,2.152605268992437e-05,-1.9505646457988062e-19,0.0,0.0,0.8123653495971037,0.10324309047051225,0.08439155993238402,0.0,0.003931940229011901,0.003931940229011901
20,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0035315757483413805,0.00042257375693708423,0.00041783450901641204,0.0,0.0,0.0,0.0,0.0,0.0,0.003503333466807734,0.0,0.0,0.0,0.0,2.824228153364699e-05,0.00039433147540343725,-6.3952939206518234e-21,-1.9025999413939175e-19,0.00041783450901641226,0.0,0.0,0.0,0.0,0.0,2.824228153364699e-05,-1.9025999413939175e-19,0.0,0.0,0.8077741676992294,0.0966549181230796,0.09557091417769084,0.0,0.004371984014294877,0.0043719840142948775
21,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.003058459471923803,0.00034668020135645477,0.0003134678493750834,0.0,0.0,0.0,0.0,0.0,0.0,0.003023152803330477,0.0,0.0,0.0,0.0,3.5306668593325835e-05,0.0003113735327631289,-5.545918946815253e-21,-1.6847602422217148e-19,0.00031346784937508356,0.0,0.0,0.0,0.0,0.0,3.5306668593325835e-05,-1.6847602422217148e-19,0.0,0.0,0.8224743948616156,0.09322849998133208,0.0842971051570524,0.0,0.003718607522655341,0.003718607522655341
22,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0028565288774427,0.00033262870288417064,0.0003140834836006478,0.0,0.0,0.0,0.0,0.0,0.0,0.0028335212501568066,0.0,0.0,0.0,0.0,2.300762728589356e-05,0.0003096210755982771,-5.69580864808053e-21,-1.414958779944216e-19,0.00031408348360064797,0.0,0.0,0.0,0.0,0.0,2.300762728589356e-05,-1.414958779944216e-19,0.0,0.0,0.8153960362180208,0.09494884788523726,0.08965511589674212,0.0,0.0035032410639275185,0.003503241063927518
23,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.003950972967803396,0.00037592690127283897,0.0003777546082224657,0.0,0.0,0.0,0.0,0.0,0.0,0.003925004223981154,0.0,0.0,0.0,0.0,2.596874382224201e-05,0.000349958157450597,-6.2204226025090004e-21,-1.8686249424404547e-19,0.0003777546082224659,0.0,0.0,0.0,0.0,0.0,2.596874382224201e-05,-1.8686249424404547e-19,0.0,0.0,0.8398008795051723,0.07990531570103467,0.0802938047937929,0.0,0.0047046544772987005,0.004704654477298701
24,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0035830536557460903,0.00043405415544489254,0.00041428898956834053,0.0,0.0,0.0,0.0,0.0,0.0,0.003539409666128417,0.0,0.0,0.0,0.0,4.36439896176736e-05,0.0003904101658272189,-6.632619280988512e-21,-1.9825411154020652e-19,0.00041428898956834075,0.0,0.0,0.0,0.0,0.0,4.36439896176736e-05,-1.9825411154020652e-19,0.0,0.0,0.8085607804591389,0.09794973796309935,0.0934894815777616,0.0,0.004431396800759323,0.004431396800759324
25,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.003177410090325155,0.000320364726226209,0.00031067824078082474,0.0,0.0,0.0,0.0,0.0,0.0,0.0031533128963215184,0.0,0.0,0.0,0.0,2.4097194003637143e-05,0.00029626753222257186,-9.443051179712458e-21,-1.6787646541711036e-19,0.0003106782407808249,0.0,0.0,0.0,0.0,0.0,2.4097194003637143e-05,-1.6787646541711036e-19,0.0,0.0,0.8343046487622776,0.08411938427583601,0.08157596696188607,0.0,0.003808453057332189,0.00380845305733219
26,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.003773201411731149,0.0003851089883367131,0.00036762178607300947,0.0,0.0,0.0,0.0,0.0,0.0,0.0037442512110864553,0.0,0.0,0.0,0.0,2.895020064469403e-05,0.00035615878769201906,-1.1091837893630506e-20,-1.7347234759768072e-19,0.00036762178607300963,0.0,0.0,0.0,0.0,0.0,2.895020064469403e-05,-1.7347234759768072e-19,0.0,0.0,0.8336849198238754,0.08508942964633419,0.08122565052979058,0.0,0.004525932186140872,0.004525932186140871
27,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.003177311308633542,0.0003230440683272143,0.0003097752768441047,0.0,0.0,0.0,0.0,0.0,0.0,0.0031451794269875197,0.0,0.0,0.0,0.0,3.213188164602222e-05,0.0002909121866811921,-7.119760810100662e-21,-1.670770536770289e-19,0.00030977527684410486,0.0,0.0,0.0,0.0,0.0,3.213188164602222e-05,-1.670770536770289e-19,0.0,0.0,0.833911379249062,0.08478556188214098,0.08130305886879703,0.0,0.003810130653804861,0.0038101306538048606
28,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.004171775020208149,0.00037014029209623503,0.00039556201115075146,0.0,0.0,0.0,0.0,0.0,0.0,0.004142785333504197,0.0,0.0,0.0,0.0,2.898968670395254e-05,0.0003411506053922825,-5.87692537044274e-21,-1.8186617086853623e-19,0.0003955620111507516,0.0,0.0,0.0,0.0,0.0,2.898968670395254e-05,-1.8186617086853623e-19,0.0,0.0,0.8449203402698028,0.07496546674511491,0.0801141929850821,0.0,0.004937477323455136,0.004937477323455137
29,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0026810092026322923,0.0004107006129860114,0.0003292628656513493,0.0,0.0,0.0,0.0,0.0,0.0,0.002644387650402878,0.0,0.0,0.0,0.0,3.6621552229414595e-05,0.0003740790607565968,-3.6722976809992896e-21,-1.8956050886682044e-19,0.00032926286565134946,0.0,0.0,0.0,0.0,0.0,3.6621552229414595e-05,-1.8956050886682044e-19,0.0,0.0,0.7836979281685663,0.12005375407838241,0.09624831775305126,0.0,0.003420972681269653,0.003420972681269653
30,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.002662740108455614,0.00032096874890291487,0.0003006924189006101,0.0,0.0,0.0,0.0,0.0,0.0,0.0026187114925791343,0.0,0.0,0.0,0.0,4.4028615876479826e-05,0.000276940133026435,-5.795735115590715e-21,-1.7477139167531312e-19,0.00030069241890061024,0.0,0.0,0.0,0.0,0.0,4.4028615876479826e-05,-1.7477139167531312e-19,0.0,0.0,0.8107231377916213,0.0977251930886141,0.09155166911976488,0.0,0.003284401276259139,0.003284401276259138
31,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.003196135246736711,0.00033162910896406483,0.0003411418547427387,0.0,0.0,0.0,0.0,0.0,0.0,0.0031598843362929045,0.0,0.0,0.0,0.0,3.625091044380689e-05,0.0002953781985202579,-5.995588050611084e-22,-1.8546352369890288e-19,0.0003411418547427389,0.0,0.0,0.0,0.0,0.0,3.625091044380689e-05,-1.8546352369890288e-19,0.0,0.0,0.8261082261723577,0.0857165025269631,0.08817527130067895,0.0,0.0038689062104435147,0.0038689062104435156
32,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.0037623068131950217,0.0003377772659709183,0.0003086486420394697,0.0,0.0,0.0,0.0,0.0,0.0,0.0037329649676788737,0.0,0.0,0.0,0.0,2.9341845516148363e-05,0.00030843542045476993,-1.0392352621059214e-20,-1.9105940587947322e-19,0.0003086486420394699,0.0,0.0,0.0,0.0,0.0,2.9341845516148363e-05,-1.9105940587947322e-19,0.0,0.0,0.8533760268792965,0.07661550094571512,0.07000847217498836,0.0,0.00440873272120541,0.00440873272120541
33,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.00264631978106345,0.00037993415561566425,0.0002822596502138655,0.0,0.0,0.0,0.0,0.0,0.0,0.002618921565235699,0.0,0.0,0.0,0.0,2.7398215827750716e-05,0.0003525359397879135,-5.945624816855992e-21,-1.4709176017499193e-19,0.00028225965021386564,0.0,0.0,0.0,0.0,0.0,2.7398215827750716e-05,-1.4709176017499193e-19,0.0,0.0,0.7998515682532241,0.11483530160517182,0.08531313014160388,0.0,0.0033085135868929794,0.0033085135868929803
34,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.003711492712861032,0.0003573807712989907,0.00038194404790316017,0.0,0.0,0.0,0.0,0.0,0.0,0.0036782613120082586,0.0,0.0,0.0,0.0,3.323140085277392e-05,0.00032414937044621675,-9.180744202498222e-21,-1.9405719990477877e-19,0.0003819440479031604,0.0,0.0,0.0,0.0,0.0,3.323140085277392e-05,-1.9405719990477877e-19,0.0,0.0,0.8338901080810125,0.08029553418545253,0.0858143577335352,0.0,0.004450817532063183,0.004450817532063182
35,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.003102913770428589,0.00035397991328096293,0.00031029413704553884,0.0,0.0,0.0,0.0,0.0,0.0,0.0030750116146639854,0.0,0.0,0.0,0.0,2.790215576460398e-05,0.00032607775751635897,-4.535724814329479e-21,-1.7587058281792515e-19,0.000310294137045539,0.0,0.0,0.0,0.0,0.0,2.790215576460398e-05,-1.7587058281792515e-19,0.0,0.0,0.8236684545785787,0.09396396732085731,0.08236757810056412,0.0,0.0037671878207550906,0.00376718782075509
36,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.004246156494920791,0.0004382675482797676,0.0004213539150096895,0.0,0.0,0.0,0.0,0.0,0.0,0.004212810626882623,0.0,0.0,0.0,0.0,3.334586803816828e-05,0.00040492168024159936,-6.5202020050395545e-21,-2.050491113308991e-19,0.0004213539150096897,0.0,0.0,0.0,0.0,0.0,3.334586803816828e-05,-2.050491113308991e-19,0.0,0.0,0.8316375153159258,0.08583756517946886,0.08252491950460546,0.0,0.005105777958210248,0.005105777958210248
37,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.003223644279211852,0.00036093619930325463,0.00028243852457208985,0.0,0.0,0.0,0.0,0.0,0.0,0.0031915043716055063,0.0,0.0,0.0,0.0,3.213990760634569e-05,0.00032879629169690894,-1.0142536452283751e-20,-1.598823480162956e-19,0.00028243852457209,0.0,0.0,0.0,0.0,0.0,3.213990760634569e-05,-1.598823480162956e-19,0.0,0.0,0.8336251455289688,0.09333706377318157,0.07303779069784966,0.0,0.0038670190030871965,0.003867019003087196
38,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.00345699538528093,0.0003848300197751541,0.0003848347154140311,0.0,0.0,0.0,0.0,0.0,0.0,0.003418646672624326,0.0,0.0,0.0,0.0,3.8348712656604274e-05,0.0003464813071185498,-3.397499895346281e-21,-1.9265822935963618e-19,0.0003848347154140313,0.0,0.0,0.0,0.0,0.0,3.8348712656604274e-05,-1.9265822935963618e-19,0.0,0.0,0.8179023831460623,0.0910482529483234,0.0910493639056143,0.0,0.004226660120470115,0.004226660120470115
39,approach2h0,approach2h0: No Climate Response (LOESS Precomputed k),0.0,0.005058837092764823,0.0004024112879591939,0.00045657296405273096,0.0,0.0,0.0,0.0,0.0,0.0,0.005012973650295262,0.0,0.0,0.0,0.0,4.586344246956092e-05,0.000356547845489633,-6.770018173815016e-21,-1.9825411154020652e-19,0.0004565729640527312,0.0,0.0,0.0,0.0,0.0,4.586344246956092e-05,-1.9825411154020652e-19,0.0,0.0,0.8548478904706898,0.0679999047815755,0.0771522047477348,0.0,0.005917821344776747,0.005917821344776747
