# Input data: Maddison_CRU_dataset.csv
iteration,approach,approach_name,year,k_value
3,nocr0,nocr0: No Climate Response (Joint),1982,-0.028027336054330304
4,nocr0,nocr0: No Climate Response (Joint),1982,-0.028345415438606462
5,nocr0,nocr0: No Climate Response (Joint),1982,-0.024005046920427996
6,nocr0,nocr0: No Climate Response (Joint),1982,-0.030953185121955405
7,nocr0,nocr0: No Climate Response (Joint),1982,-0.023525589947021464
8,nocr0,nocr0: No Climate Response (Joint),1982,-0.025149447684655924
9,nocr0,nocr0: No Climate Response (Joint),1982,-0.02133630226869991
0,nocr0,nocr0: No Climate Response (Joint),1983,-0.025212336742243793
1,nocr0,nocr0: No Climate Response (Joint),1983,-0.022191950474394352
2,nocr0,nocr0: No Climate Response (Joint),1983,-0.020653463595286067
3,nocr0,nocr0: No Climate Response (Joint),1983,-0.025747194610709446
4,nocr0,nocr0: No Climate Response (Joint),1983,-0.02601678024053758
5,nocr0,nocr0: No Climate Response (Joint),1983,-0.02317135387280228
6,nocr0,nocr0: No Climate Response (Joint),1983,-0.025701317743952352
7,nocr0,nocr0: No Climate Response (Joint),1983,-0.0210368202277161
8,nocr0,nocr0: No Climate Response (Joint),1983,-0.032094264452939114
9,nocr0,nocr0: No Climate Response (Joint),1983,-0.01755317309962413
0,nocr0,nocr0: No Climate Response (Joint),1984,-0.0052275569023236355
1,nocr0,nocr0: No Climate Response (Joint),1984,-0.007148007422075411
2,nocr0,nocr0: No Climate Response (Joint),1984,-0.0018698994126805889
3,nocr0,nocr0: No Climate Response (Joint),1984,-0.00786512339679547
4,nocr0,nocr0: No Climate Response (Joint),1984,-0.011733446117560276
5,nocr0,nocr0: No Climate Response (Joint),1984,-0.007524181426401178
6,nocr0,nocr0: No Climate Response (Joint),1984,-0.00041492190823142275
7,nocr0,nocr0: No Climate Response (Joint),1984,-0.007919716364307494
8,nocr0,nocr0: No Climate Response (Joint),1984,-0.015323355528090225
9,nocr0,nocr0: No Climate Response (Joint),1984,-0.010324341122271444
0,nocr0,nocr0: No Climate Response (Joint),1985,-0.017590368904978754
1,nocr0,nocr0: No Climate Response (Joint),1985,-0.010329628430041888
2,nocr0,nocr0: No Climate Response (Joint),1985,-0.015607168385606631
3,nocr0,nocr0: No Climate Response (Joint),1985,-0.01893228340405542
4,nocr0,nocr0: No Climate Response (Joint),1985,-0.010678359552064174
5,nocr0,nocr0: No Climate Response (Joint),1985,-0.023565850970913065
6,nocr0,nocr0: No Climate Response (Joint),1985,-0.007226679357883445
7,nocr0,nocr0: No Climate Response (Joint),1985,-0.01180111026264132
8,nocr0,nocr0: No Climate Response (Joint),1985,-0.01577928398456129
9,nocr0,nocr0: No Climate Response (Joint),1985,-0.01504784378258035
0,nocr0,nocr0: No Climate Response (Joint),1986,-0.00247346024209341
1,nocr0,nocr0: No Climate Response (Joint),1986,-0.014348188159454283
2,nocr0,nocr0: No Climate Response (Joint),1986,-0.01351158649955146
3,nocr0,nocr0: No Climate Response (Joint),1986,-0.01350538823303668
4,nocr0,nocr0: No Climate Response (Joint),1986,-0.009774478230995202
5,nocr0,nocr0: No Climate Response (Joint),1986,-0.009931257493222097
6,nocr0,nocr0: No Climate Response (Joint),1986,-0.008440566358050995
7,nocr0,nocr0: No Climate Response (Joint),1986,-0.01250689250582198
8,nocr0,nocr0: No Climate Response (Joint),1986,-0.015723964016780067
9,nocr0,nocr0: No Climate Response (Joint),1986,-0.008206993050380262
0,nocr0,nocr0: No Climate Response (Joint),1987,-0.0023985417904219776
1,nocr0,nocr0: No Climate Response (Joint),1987,-0.016544131488135997
2,nocr0,nocr0: No Climate Response (Joint),1987,-0.011199530681828813
3,nocr0,nocr0: No Climate Response (Joint),1987,-0.0118486787191385
4,nocr0,nocr0: No Climate Response (Joint),1987,-0.011830267177022239
5,nocr0,nocr0: No Climate Response (Joint),1987,-0.00917383919600229
6,nocr0,nocr0: No Climate Response (Joint),1987,-0.012120637318718883
7,nocr0,nocr0: No Climate Response (Joint),1987,-0.013404706052497373
8,nocr0,nocr0: No Climate Response (Joint),1987,-0.01689996574421582
9,nocr0,nocr0: No Climate Response (Joint),1987,-0.01277586591938697
0,nocr0,nocr0: No Climate Response (Joint),1988,-0.00016012069450944445
1,nocr0,nocr0: No Climate Response (Joint),1988,-0.002979636150175914
2,nocr0,nocr0: No Climate Response (Joint),1988,-0.0024781222185953425
3,nocr0,nocr0: No Climate Response (Joint),1988,-0.00849027321211717
4,nocr0,nocr0: No Climate Response (Joint),1988,-0.014084605310728238
5,nocr0,nocr0: No Climate Response (Joint),1988,-0.009467070682335573
6,nocr0,nocr0: No Climate Response (Joint),1988,-0.007012618975443308
7,nocr0,nocr0: No Climate Response (Joint),1988,-0.0015478034875569188
8,nocr0,nocr0: No Climate Response (Joint),1988,0.00871593029928009
9,nocr0,nocr0: No Climate Response (Joint),1988,-0.005742157959270697
0,nocr0,nocr0: No Climate Response (Joint),1989,-0.004084942131432037
1,nocr0,nocr0: No Climate Response (Joint),1989,-0.014665642094589447
2,nocr0,nocr0: No Climate Response (Joint),1989,-0.009922722843759009
3,nocr0,nocr0: No Climate Response (Joint),1989,-0.01584544054623007
4,nocr0,nocr0: No Climate Response (Joint),1989,-0.013803340143739278
5,nocr0,nocr0: No Climate Response (Joint),1989,-0.01449158435043836
6,nocr0,nocr0: No Climate Response (Joint),1989,-0.012049359699569433
7,nocr0,nocr0: No Climate Response (Joint),1989,-0.013603451869284536
8,nocr0,nocr0: No Climate Response (Joint),1989,-0.005505318645165878
9,nocr0,nocr0: No Climate Response (Joint),1989,-0.013030983880442222
0,nocr0,nocr0: No Climate Response (Joint),1990,-0.027324791828700838
1,nocr0,nocr0: No Climate Response (Joint),1990,-0.02187023607810437
2,nocr0,nocr0: No Climate Response (Joint),1990,-0.02510254434729368
3,nocr0,nocr0: No Climate Response (Joint),1990,-0.028310595265349722
4,nocr0,nocr0: No Climate Response (Joint),1990,-0.032533187252979254
5,nocr0,nocr0: No Climate Response (Joint),1990,-0.03372943055796056
6,nocr0,nocr0: No Climate Response (Joint),1990,-0.020159475812463315
7,nocr0,nocr0: No Climate Response (Joint),1990,-0.02653172955919158
8,nocr0,nocr0: No Climate Response (Joint),1990,-0.015432471557030808
9,nocr0,nocr0: No Climate Response (Joint),1990,-0.02856932313238918
0,nocr0,nocr0: No Climate Response (Joint),1991,-0.03497897139450116
1,nocr0,nocr0: No Climate Response (Joint),1991,-0.027487068465499254
2,nocr0,nocr0: No Climate Response (Joint),1991,-0.03058104324469518
3,nocr0,nocr0: No Climate Response (Joint),1991,-0.03823516591755481
4,nocr0,nocr0: No Climate Response (Joint),1991,-0.02354986585209974
5,nocr0,nocr0: No Climate Response (Joint),1991,-0.04032795144755143
6,nocr0,nocr0: No Climate Response (Joint),1991,-0.045265857508525534
7,nocr0,nocr0: No Climate Response (Joint),1991,-0.03616600693034054
8,nocr0,nocr0: No Climate Response (Joint),1991,-0.016479114625691727
9,nocr0,nocr0: No Climate Response (Joint),1991,-0.05083740160672019
0,nocr0,nocr0: No Climate Response (Joint),1992,-0.03352837458845538
1,nocr0,nocr0: No Climate Response (Joint),1992,-0.024941286295982912
2,nocr0,nocr0: No Climate Response (Joint),1992,-0.024607620028961226
3,nocr0,nocr0: No Climate Response (Joint),1992,-0.03554813547409506
4,nocr0,nocr0: No Climate Response (Joint),1992,-0.031160865996729934
5,nocr0,nocr0: No Climate Response (Joint),1992,-0.023519900255153794
6,nocr0,nocr0: No Climate Response (Joint),1992,-0.04358387951267417
7,nocr0,nocr0: No Climate Response (Joint),1992,-0.02481589649059055
8,nocr0,nocr0: No Climate Response (Joint),1992,-0.03803423857362589
9,nocr0,nocr0: No Climate Response (Joint),1992,-0.04299100206608096
0,nocr0,nocr0: No Climate Response (Joint),1993,-0.018539336431562484
1,nocr0,nocr0: No Climate Response (Joint),1993,-0.017725167436580133
2,nocr0,nocr0: No Climate Response (Joint),1993,-0.01595179669391056
3,nocr0,nocr0: No Climate Response (Joint),1993,-0.02018362159628899
4,nocr0,nocr0: No Climate Response (Joint),1993,-0.021640284010193397
5,nocr0,nocr0: No Climate Response (Joint),1993,-0.02453981602722985
6,nocr0,nocr0: No Climate Response (Joint),1993,-0.03341079672557912
7,nocr0,nocr0: No Climate Response (Joint),1993,-0.020628662684445423
8,nocr0,nocr0: No Climate Response (Joint),1993,-0.0302059362556613
9,nocr0,nocr0: No Climate Response (Joint),1993,-0.03744316653291027
0,nocr0,nocr0: No Climate Response (Joint),1994,-0.006752852936646323
1,nocr0,nocr0: No Climate Response (Joint),1994,-0.0128717177450205
2,nocr0,nocr0: No Climate Response (Joint),1994,2.2834165564547537e-05
3,nocr0,nocr0: No Climate Response (Joint),1994,-0.011554304110105166
4,nocr0,nocr0: No Climate Response (Joint),1994,-0.01304498934623757
5,nocr0,nocr0: No Climate Response (Joint),1994,-0.005869404196676583
6,nocr0,nocr0: No Climate Response (Joint),1994,-0.006105128884919592
7,nocr0,nocr0: No Climate Response (Joint),1994,-0.0136299331060096
8,nocr0,nocr0: No Climate Response (Joint),1994,-0.006080868030361411
9,nocr0,nocr0: No Climate Response (Joint),1994,-0.015898614209035822
0,nocr0,nocr0: No Climate Response (Joint),1995,0.014952895766096133
1,nocr0,nocr0: No Climate Response (Joint),1995,0.008574878923668768
2,nocr0,nocr0: No Climate Response (Joint),1995,0.016235380827079225
3,nocr0,nocr0: No Climate Response (Joint),1995,0.008786741087900986
4,nocr0,nocr0: No Climate Response (Joint),1995,0.021709669168411848
5,nocr0,nocr0: No Climate Response (Joint),1995,0.01779548395836031
6,nocr0,nocr0: No Climate Response (Joint),1995,0.004884678370255784
7,nocr0,nocr0: No Climate Response (Joint),1995,0.01885762885571434
8,nocr0,nocr0: No Climate Response (Joint),1995,0.015119748730426597
9,nocr0,nocr0: No Climate Response (Joint),1995,0.0207006484397121
0,nocr0,nocr0: No Climate Response (Joint),1996,0.007612281544226424
1,nocr0,nocr0: No Climate Response (Joint),1996,0.010967652306284464
2,nocr0,nocr0: No Climate Response (Joint),1996,0.016581332434313097
3,nocr0,nocr0: No Climate Response (Joint),1996,0.016197596744559076
4,nocr0,nocr0: No Climate Response (Joint),1996,0.01871011414397389
5,nocr0,nocr0: No Climate Response (Joint),1996,0.01585447595636585
6,nocr0,nocr0: No Climate Response (Joint),1996,0.01861709217391177
7,nocr0,nocr0: No Climate Response (Joint),1996,0.02305148670519246
8,nocr0,nocr0: No Climate Response (Joint),1996,0.016836755048042374
9,nocr0,nocr0: No Climate Response (Joint),1996,0.023178044701092006
0,nocr0,nocr0: No Climate Response (Joint),1997,0.019945425338732857
1,nocr0,nocr0: No Climate Response (Joint),1997,0.017859408463635228
2,nocr0,nocr0: No Climate Response (Joint),1997,0.017836284441178872
3,nocr0,nocr0: No Climate Response (Joint),1997,0.023300860955047846
4,nocr0,nocr0: No Climate Response (Joint),1997,0.027450905686541516
5,nocr0,nocr0: No Climate Response (Joint),1997,0.019248910554461464
6,nocr0,nocr0: No Climate Response (Joint),1997,0.030844454526259585
7,nocr0,nocr0: No Climate Response (Joint),1997,0.022467899997754476
8,nocr0,nocr0: No Climate Response (Joint),1997,0.027887477765689905
9,nocr0,nocr0: No Climate Response (Joint),1997,0.019503100247924312
0,nocr0,nocr0: No Climate Response (Joint),1998,0.0037952892807589615
1,nocr0,nocr0: No Climate Response (Joint),1998,0.007611814122793131
2,nocr0,nocr0: No Climate Response (Joint),1998,0.005215733964912806
3,nocr0,nocr0: No Climate Response (Joint),1998,0.009102510480530283
4,nocr0,nocr0: No Climate Response (Joint),1998,0.012483301968855012
5,nocr0,nocr0: No Climate Response (Joint),1998,0.00844006693653256
6,nocr0,nocr0: No Climate Response (Joint),1998,0.014149228142683969
7,nocr0,nocr0: No Climate Response (Joint),1998,0.01056287558582477
8,nocr0,nocr0: No Climate Response (Joint),1998,0.002986626511491418
9,nocr0,nocr0: No Climate Response (Joint),1998,0.013261912002768689
0,nocr0,nocr0: No Climate Response (Joint),1999,0.0056217194962224735
1,nocr0,nocr0: No Climate Response (Joint),1999,0.010879908804586311
2,nocr0,nocr0: No Climate Response (Joint),1999,0.004417960821205727
3,nocr0,nocr0: No Climate Response (Joint),1999,0.007326279355008396
4,nocr0,nocr0: No Climate Response (Joint),1999,0.007233134939674958
5,nocr0,nocr0: No Climate Response (Joint),1999,0.0024860337326228603
6,nocr0,nocr0: No Climate Response (Joint),1999,0.008607881278685298
7,nocr0,nocr0: No Climate Response (Joint),1999,0.0065859460193862
8,nocr0,nocr0: No Climate Response (Joint),1999,0.010120934128153507
9,nocr0,nocr0: No Climate Response (Joint),1999,0.01129018187807079
0,nocr0,nocr0: No Climate Response (Joint),2000,0.0207428938976233
1,nocr0,nocr0: No Climate Response (Joint),2000,0.025451606251086
2,nocr0,nocr0: No Climate Response (Joint),2000,0.01859769331404984
3,nocr0,nocr0: No Climate Response (Joint),2000,0.021181745788121972
4,nocr0,nocr0: No Climate Response (Joint),2000,0.01604504169159355
5,nocr0,nocr0: No Climate Response (Joint),2000,0.023566060412454896
6,nocr0,nocr0: No Climate Response (Joint),2000,0.023992094227188995
7,nocr0,nocr0: No Climate Response (Joint),2000,0.02159335720454121
8,nocr0,nocr0: No Climate Response (Joint),2000,0.021335335629559755
9,nocr0,nocr0: No Climate Response (Joint),2000,0.02127031774605727
0,nocr0,nocr0: No Climate Response (Joint),2001,0.018979555225320265
1,nocr0,nocr0: No Climate Response (Joint),2001,0.01837493023922276
2,nocr0,nocr0: No Climate Response (Joint),2001,0.010986915399291376
3,nocr0,nocr0: No Climate Response (Joint),2001,0.015857892514463998
4,nocr0,nocr0: No Climate Response (Joint),2001,0.011027456059399511
5,nocr0,nocr0: No Climate Response (Joint),2001,0.011748563732718076
6,nocr0,nocr0: No Climate Response (Joint),2001,0.02220164800739569
7,nocr0,nocr0: No Climate Response (Joint),2001,0.014364234891447888
8,nocr0,nocr0: No Climate Response (Joint),2001,0.013843529303984078
9,nocr0,nocr0: No Climate Response (Joint),2001,0.018824029666535538
0,nocr0,nocr0: No Climate Response (Joint),2002,0.019787499472946078
1,nocr0,nocr0: No Climate Response (Joint),2002,0.01317470840212711
2,nocr0,nocr0: No Climate Response (Joint),2002,0.016811329166769126
3,nocr0,nocr0: No Climate Response (Joint),2002,0.01885497057443856
4,nocr0,nocr0: No Climate Response (Joint),2002,0.018319978832148545
5,nocr0,nocr0: No Climate Response (Joint),2002,0.025999049032619653
6,nocr0,nocr0: No Climate Response (Joint),2002,0.02064534321183677
7,nocr0,nocr0: No Climate Response (Joint),2002,0.014471886741831022
8,nocr0,nocr0: No Climate Response (Joint),2002,0.01913824629253808
9,nocr0,nocr0: No Climate Response (Joint),2002,0.023700590216678086
0,nocr0,nocr0: No Climate Response (Joint),2003,0.012909920757322125
1,nocr0,nocr0: No Climate Response (Joint),2003,0.018287163190205322
2,nocr0,nocr0: No Climate Response (Joint),2003,0.021519516482544968
3,nocr0,nocr0: No Climate Response (Joint),2003,0.017204122231482932
4,nocr0,nocr0: No Climate Response (Joint),2003,0.01315003801717355
5,nocr0,nocr0: No Climate Response (Joint),2003,0.01845981296306705
6,nocr0,nocr0: No Climate Response (Joint),2003,0.014452290725990895
7,nocr0,nocr0: No Climate Response (Joint),2003,0.013345602552302839
8,nocr0,nocr0: No Climate Response (Joint),2003,0.017176730884510712
9,nocr0,nocr0: No Climate Response (Joint),2003,0.018393504522147747
0,nocr0,nocr0: No Climate Response (Joint),2004,0.033368611548566705
1,nocr0,nocr0: No Climate Response (Joint),2004,0.03552769057525667
2,nocr0,nocr0: No Climate Response (Joint),2004,0.03138002712269385
3,nocr0,nocr0: No Climate Response (Joint),2004,0.039395185489254345
4,nocr0,nocr0: No Climate Response (Joint),2004,0.02697689722077868
5,nocr0,nocr0: No Climate Response (Joint),2004,0.03759662809760653
6,nocr0,nocr0: No Climate Response (Joint),2004,0.034454170440328696
7,nocr0,nocr0: No Climate Response (Joint),2004,0.03536068566669384
8,nocr0,nocr0: No Climate Response (Joint),2004,0.03216243197564954
9,nocr0,nocr0: No Climate Response (Joint),2004,0.037589570860980755
0,nocr0,nocr0: No Climate Response (Joint),2005,0.025222679645410778
1,nocr0,nocr0: No Climate Response (Joint),2005,0.024376714671464354
2,nocr0,nocr0: No Climate Response (Joint),2005,0.02701687384251428
3,nocr0,nocr0: No Climate Response (Joint),2005,0.03602045229994902
4,nocr0,nocr0: No Climate Response (Joint),2005,0.02900885330246402
5,nocr0,nocr0: No Climate Response (Joint),2005,0.03260512855103931
6,nocr0,nocr0: No Climate Response (Joint),2005,0.02845660629835468
7,nocr0,nocr0: No Climate Response (Joint),2005,0.026814118053126113
8,nocr0,nocr0: No Climate Response (Joint),2005,0.028459123945800316
9,nocr0,nocr0: No Climate Response (Joint),2005,0.033081077813048865
0,nocr0,nocr0: No Climate Response (Joint),2006,0.03394455464793127
1,nocr0,nocr0: No Climate Response (Joint),2006,0.030204505882339173
2,nocr0,nocr0: No Climate Response (Joint),2006,0.03374015523400627
3,nocr0,nocr0: No Climate Response (Joint),2006,0.044427264887317956
4,nocr0,nocr0: No Climate Response (Joint),2006,0.036390724486182004
5,nocr0,nocr0: No Climate Response (Joint),2006,0.039970407590254574
6,nocr0,nocr0: No Climate Response (Joint),2006,0.03516345142971322
7,nocr0,nocr0: No Climate Response (Joint),2006,0.033421059894557834
8,nocr0,nocr0: No Climate Response (Joint),2006,0.03646142542731231
9,nocr0,nocr0: No Climate Response (Joint),2006,0.04112528453853744
0,nocr0,nocr0: No Climate Response (Joint),2007,0.03494601751762331
1,nocr0,nocr0: No Climate Response (Joint),2007,0.02980918540136997
2,nocr0,nocr0: No Climate Response (Joint),2007,0.03419384897119887
3,nocr0,nocr0: No Climate Response (Joint),2007,0.04054898338362839
4,nocr0,nocr0: No Climate Response (Joint),2007,0.036418437593377456
5,nocr0,nocr0: No Climate Response (Joint),2007,0.040420446168859904
6,nocr0,nocr0: No Climate Response (Joint),2007,0.03536727439882416
7,nocr0,nocr0: No Climate Response (Joint),2007,0.03470119896090026
8,nocr0,nocr0: No Climate Response (Joint),2007,0.03635051050187586
9,nocr0,nocr0: No Climate Response (Joint),2007,0.03882474433533982
0,nocr0,nocr0: No Climate Response (Joint),2008,0.013965136674557666
1,nocr0,nocr0: No Climate Response (Joint),2008,0.013398149903078745
2,nocr0,nocr0: No Climate Response (Joint),2008,0.014225070292923584
3,nocr0,nocr0: No Climate Response (Joint),2008,0.01974217985153841
4,nocr0,nocr0: No Climate Response (Joint),2008,0.02150910905828963
5,nocr0,nocr0: No Climate Response (Joint),2008,0.015971773435869644
6,nocr0,nocr0: No Climate Response (Joint),2008,0.014827005588001598
7,nocr0,nocr0: No Climate Response (Joint),2008,0.014407597543741888
8,nocr0,nocr0: No Climate Response (Joint),2008,0.01651794474937872
9,nocr0,nocr0: No Climate Response (Joint),2008,0.016149307157370497
0,nocr0,nocr0: No Climate Response (Joint),2009,-0.03659266169615994
1,nocr0,nocr0: No Climate Response (Joint),2009,-0.028587747310983024
2,nocr0,nocr0: No Climate Response (Joint),2009,-0.0279233439057162
3,nocr0,nocr0: No Climate Response (Joint),2009,-0.018447287423960516
4,nocr0,nocr0: No Climate Response (Joint),2009,-0.022037114598320473
5,nocr0,nocr0: No Climate Response (Joint),2009,-0.02108379434581442
6,nocr0,nocr0: No Climate Response (Joint),2009,-0.026641591381080795
7,nocr0,nocr0: No Climate Response (Joint),2009,-0.02161310986232374
8,nocr0,nocr0: No Climate Response (Joint),2009,-0.020727620752986425
9,nocr0,nocr0: No Climate Response (Joint),2009,-0.023729965676953957
0,nocr0,nocr0: No Climate Response (Joint),2010,0.01449661196720867
1,nocr0,nocr0: No Climate Response (Joint),2010,0.01765110234182969
2,nocr0,nocr0: No Climate Response (Joint),2010,0.01919383262799373
3,nocr0,nocr0: No Climate Response (Joint),2010,0.023129398936517845
4,nocr0,nocr0: No Climate Response (Joint),2010,0.018508586492803625
5,nocr0,nocr0: No Climate Response (Joint),2010,0.020858849887663188
6,nocr0,nocr0: No Climate Response (Joint),2010,0.01719198336323942
7,nocr0,nocr0: No Climate Response (Joint),2010,0.017091365894717298
8,nocr0,nocr0: No Climate Response (Joint),2010,0.022921984046582796
9,nocr0,nocr0: No Climate Response (Joint),2010,0.01817880941842207
0,nocr0,nocr0: No Climate Response (Joint),2011,0.010879045425082116
1,nocr0,nocr0: No Climate Response (Joint),2011,0.01467934077249088
2,nocr0,nocr0: No Climate Response (Joint),2011,0.010044546662273562
3,nocr0,nocr0: No Climate Response (Joint),2011,0.004372578844351203
4,nocr0,nocr0: No Climate Response (Joint),2011,0.00039749829504864137
5,nocr0,nocr0: No Climate Response (Joint),2011,0.014802550179776502
6,nocr0,nocr0: No Climate Response (Joint),2011,0.007240752925623754
7,nocr0,nocr0: No Climate Response (Joint),2011,0.0019268131164019535
8,nocr0,nocr0: No Climate Response (Joint),2011,-0.006412816383218965
9,nocr0,nocr0: No Climate Response (Joint),2011,0.004704125260286799
0,nocr0,nocr0: No Climate Response (Joint),2012,0.0005806292225436667
1,nocr0,nocr0: No Climate Response (Joint),2012,0.0028059095332998267
2,nocr0,nocr0: No Climate Response (Joint),2012,0.002900891550064441
3,nocr0,nocr0: No Climate Response (Joint),2012,0.008688183809369402
4,nocr0,nocr0: No Climate Response (Joint),2012,0.009199075450444884
5,nocr0,nocr0: No Climate Response (Joint),2012,0.0026301719776893467
6,nocr0,nocr0: No Climate Response (Joint),2012,0.005994304321806987
7,nocr0,nocr0: No Climate Response (Joint),2012,0.008797523380862997
8,nocr0,nocr0: No Climate Response (Joint),2012,0.016267952873939395
9,nocr0,nocr0: No Climate Response (Joint),2012,0.013164801877889536
0,nocr0,nocr0: No Climate Response (Joint),2013,-0.0026447110761581467
1,nocr0,nocr0: No Climate Response (Joint),2013,0.0023302501383799037
2,nocr0,nocr0: No Climate Response (Joint),2013,-0.0006637037076042476
3,nocr0,nocr0: No Climate Response (Joint),2013,-0.005846359225038807
4,nocr0,nocr0: No Climate Response (Joint),2013,-0.010399833560069204
5,nocr0,nocr0: No Climate Response (Joint),2013,-0.002982683652949866
6,nocr0,nocr0: No Climate Response (Joint),2013,-0.0004816352428361594
7,nocr0,nocr0: No Climate Response (Joint),2013,-0.002181668735928932
8,nocr0,nocr0: No Climate Response (Joint),2013,-0.011303957161720328
9,nocr0,nocr0: No Climate Response (Joint),2013,-0.008412215263936148
0,nocr0,nocr0: No Climate Response (Joint),2014,-0.0012869080954758527
1,nocr0,nocr0: No Climate Response (Joint),2014,-0.0008023877621374381
2,nocr0,nocr0: No Climate Response (Joint),2014,-0.0012063694268378312
3,nocr0,nocr0: No Climate Response (Joint),2014,-0.002124543073373444
4,nocr0,nocr0: No Climate Response (Joint),2014,-0.0025909732589026978
5,nocr0,nocr0: No Climate Response (Joint),2014,-0.0011669461668963876
6,nocr0,nocr0: No Climate Response (Joint),2014,-0.00330719851269119
7,nocr0,nocr0: No Climate Response (Joint),2014,-0.0034584571176022316
8,nocr0,nocr0: No Climate Response (Joint),2014,-0.005716550494994949
9,nocr0,nocr0: No Climate Response (Joint),2014,-0.0057658814605252365
0,nocr0,nocr0: No Climate Response (Joint),2015,-0.009866285866713391
1,nocr0,nocr0: No Climate Response (Joint),2015,-0.007062059714881754
2,nocr0,nocr0: No Climate Response (Joint),2015,-0.00811298741355498
3,nocr0,nocr0: No Climate Response (Joint),2015,-0.010605560554692361
4,nocr0,nocr0: No Climate Response (Joint),2015,-0.0025858410391509275
5,nocr0,nocr0: No Climate Response (Joint),2015,-0.013537067010275811
6,nocr0,nocr0: No Climate Response (Joint),2015,-0.009958999451338634
7,nocr0,nocr0: No Climate Response (Joint),2015,-0.0048121343715275145
8,nocr0,nocr0: No Climate Response (Joint),2015,-0.007111744877567435
9,nocr0,nocr0: No Climate Response (Joint),2015,-0.006628109711121669
0,nocr0,nocr0: No Climate Response (Joint),2016,-0.0023945728482323084
1,nocr0,nocr0: No Climate Response (Joint),2016,-0.004520467243445053
2,nocr0,nocr0: No Climate Response (Joint),2016,-0.0062713866554327275
3,nocr0,nocr0: No Climate Response (Joint),2016,-0.007468464094693575
4,nocr0,nocr0: No Climate Response (Joint),2016,-0.005235997264701631
5,nocr0,nocr0: No Climate Response (Joint),2016,-0.009902739418957349
6,nocr0,nocr0: No Climate Response (Joint),2016,-0.003537207785534238
7,nocr0,nocr0: No Climate Response (Joint),2016,-0.008447551798482864
8,nocr0,nocr0: No Climate Response (Joint),2016,-0.007365386764364417
9,nocr0,nocr0: No Climate Response (Joint),2016,-0.0051435024650640995
0,nocr0,nocr0: No Climate Response (Joint),2017,0.00035649929304391176
1,nocr0,nocr0: No Climate Response (Joint),2017,-0.003430966984667263
2,nocr0,nocr0: No Climate Response (Joint),2017,-0.0019068246404203033
3,nocr0,nocr0: No Climate Response (Joint),2017,-0.0017044483958105813
4,nocr0,nocr0: No Climate Response (Joint),2017,0.002213877428670071
5,nocr0,nocr0: No Climate Response (Joint),2017,-0.005939734858324943
6,nocr0,nocr0: No Climate Response (Joint),2017,-0.0025431944778066397
7,nocr0,nocr0: No Climate Response (Joint),2017,0.0018326081853420762
8,nocr0,nocr0: No Climate Response (Joint),2017,0.004419121951517266
9,nocr0,nocr0: No Climate Response (Joint),2017,0.0026913907478052154
0,nocr0,nocr0: No Climate Response (Joint),2018,-0.004158580212791946
1,nocr0,nocr0: No Climate Response (Joint),2018,-0.004051354261593138
2,nocr0,nocr0: No Climate Response (Joint),2018,-0.003263438299029243
3,nocr0,nocr0: No Climate Response (Joint),2018,-0.00321239443618534
4,nocr0,nocr0: No Climate Response (Joint),2018,-0.0020019547712840785
5,nocr0,nocr0: No Climate Response (Joint),2018,-0.004796809957418689
6,nocr0,nocr0: No Climate Response (Joint),2018,-0.0023568542666004572
7,nocr0,nocr0: No Climate Response (Joint),2018,-0.00030933862891482575
8,nocr0,nocr0: No Climate Response (Joint),2018,-0.00164333972731609
9,nocr0,nocr0: No Climate Response (Joint),2018,-0.0015222913417296535
0,nocr0,nocr0: No Climate Response (Joint),2019,-0.011288898584138285
1,nocr0,nocr0: No Climate Response (Joint),2019,-0.010516922101394781
2,nocr0,nocr0: No Climate Response (Joint),2019,-0.010500402996722821
3,nocr0,nocr0: No Climate Response (Joint),2019,-0.014282913316571479
4,nocr0,nocr0: No Climate Response (Joint),2019,-0.010667119515868372
5,nocr0,nocr0: No Climate Response (Joint),2019,-0.012683616423377836
6,nocr0,nocr0: No Climate Response (Joint),2019,-0.010042819938213054
7,nocr0,nocr0: No Climate Response (Joint),2019,-0.012414296806027538
8,nocr0,nocr0: No Climate Response (Joint),2019,-0.013695716768341927
9,nocr0,nocr0: No Climate Response (Joint),2019,-0.010255161769373626
0,nocr0,nocr0: No Climate Response (Joint),2020,-0.07400001766495451
1,nocr0,nocr0: No Climate Response (Joint),2020,-0.07501692031575342
2,nocr0,nocr0: No Climate Response (Joint),2020,-0.08274143103673576
3,nocr0,nocr0: No Climate Response (Joint),2020,-0.08601751798065241
4,nocr0,nocr0: No Climate Response (Joint),2020,-0.08285211418194198
5,nocr0,nocr0: No Climate Response (Joint),2020,-0.0785747195038737
6,nocr0,nocr0: No Climate Response (Joint),2020,-0.08154979196584528
7,nocr0,nocr0: No Climate Response (Joint),2020,-0.08007404338128321
8,nocr0,nocr0: No Climate Response (Joint),2020,-0.08639607086874156
9,nocr0,nocr0: No Climate Response (Joint),2020,-0.08539109318695282
0,nocr0,nocr0: No Climate Response (Joint),2021,0.019479470521386363
1,nocr0,nocr0: No Climate Response (Joint),2021,0.013776775978610092
2,nocr0,nocr0: No Climate Response (Joint),2021,0.01590623499769412
3,nocr0,nocr0: No Climate Response (Joint),2021,0.01814227101472226
